SubscriptionGuid,ResourceGroup,ResourceLocation,UsageDateTime,MeterCategory,MeterSubCategory,MeterId,MeterName,MeterRegion,UsageQuantity,ResourceRate,PreTaxCost,ConsumedService,ResourceType,InstanceId,Tags,OfferId,AdditionalInfo,ServiceInfo1,ServiceInfo2,ServiceName,ServiceTier,Currency,UnitOfMeasure
7b47cef4-6f87-4b50-8d0c-40a06283d714,rg-security-2,East US,2023-10-30 03:04:00,Security,Defender,meter-security-1433,Defender - East US,East US,17.97,1.4573,26.1877,Microsoft.Security,Microsoft.Network/loadBalancers,instance-35665,"{""Environment"": ""Staging"", ""Owner"": ""team-data"", ""Project"": ""project-4"", ""CostCenter"": ""CC-633""}",MS-AZR-8789,Additional info for Security,Service info 1 - 96,Service info 2 - 81,Azure Defender,Premium,USD,1 GB-Month
ebdc717c-8941-4ea3-b451-5e124f9f01d1,rg-prod-5,East US,2023-05-02 22:00:00,AI/ML,Computer Vision,meter-ai/ml-9545,Computer Vision - East US,East US,1261.9,1.9086,2408.4623,Microsoft.AI/ML,Microsoft.Storage/storageAccounts,instance-77249,"{""Environment"": ""Development"", ""Owner"": ""team-frontend"", ""Project"": ""project-8"", ""CostCenter"": ""CC-986""}",MS-AZR-7195,Additional info for AI/ML,Service info 1 - 49,Service info 2 - 82,Azure Computer Vision,Consumption,USD,1 GB-Hour
25f8fa4a-f174-4f02-a204-45ef144515b3,rg-dev-1,East US,2023-11-18 08:30:00,Security,Security Center,meter-security-1726,Security Center - East US,East US,76.93,1.1274,78.9251,Microsoft.Security,Microsoft.CognitiveServices/accounts,instance-26682,"{""Environment"": ""Test"", ""Owner"": ""team-data"", ""Project"": ""project-4"", ""CostCenter"": ""CC-964""}",MS-AZR-6185,Additional info for Security,Service info 1 - 89,Service info 2 - 61,Azure Security Center,Free,USD,1 GB
05f93f4a-bdb0-46de-b060-672ee7940dfd,rg-test-1,South Central US,2023-12-09 03:29:00,Management,Site Recovery,meter-management-1741,Site Recovery - South Central US,South Central US,297.2,0.0889,24.0432,Microsoft.Management,Microsoft.Network/loadBalancers,instance-72939,"{""Environment"": ""Staging"", ""Owner"": ""team-devops"", ""Project"": ""project-6"", ""CostCenter"": ""CC-429""}",MS-AZR-2112,Additional info for Management,Service info 1 - 31,Service info 2 - 60,Azure Site Recovery,Premium,USD,1 Node
90ca72b0-41f2-436e-b458-6401e65b1815,rg-dev-2,South Central US,2023-01-05 09:24:00,Management,Backup,meter-management-1515,Backup - South Central US,South Central US,4.45,0.0544,0.3147,Microsoft.Management,Microsoft.Web/sites,instance-36714,"{""Environment"": ""Production"", ""Owner"": ""team-backend"", ""Project"": ""project-7"", ""CostCenter"": ""CC-389""}",MS-AZR-4189,Additional info for Management,Service info 1 - 38,Service info 2 - 90,Azure Backup,Premium,USD,1 TB-Month
6f9bbaad-1fcc-4b6e-9abc-d421482a7998,rg-test-1,East US,2023-05-11 08:34:00,AI/ML,Bot Service,meter-ai/ml-2469,Bot Service - East US,East US,1348.24,2.5016,3372.7572,Microsoft.AI/ML,Microsoft.KeyVault/vaults,instance-77824,"{""Environment"": ""Staging"", ""Owner"": ""team-devops"", ""Project"": ""project-3"", ""CostCenter"": ""CC-485""}",MS-AZR-7805,Additional info for AI/ML,Service info 1 - 37,Service info 2 - 2,Azure Bot Service,Consumption,USD,1 Node
c5a36d43-1f13-491c-953d-645144528d31,rg-compute-3,East US,2023-11-15 13:30:00,Compute,App Service,meter-compute-7473,App Service - East US,East US,574.55,0.7753,579.0832,Microsoft.Compute,Microsoft.CognitiveServices/accounts,instance-69346,"{""Environment"": ""Production"", ""Owner"": ""team-frontend"", ""Project"": ""project-6"", ""CostCenter"": ""CC-310""}",MS-AZR-9319,Additional info for Compute,Service info 1 - 59,Service info 2 - 67,Azure App Service,Basic,USD,1 TB
a6802894-fe14-4b26-9d66-4c577e64476d,rg-dev-3,East US,2023-05-12 08:01:00,Security,Azure AD,meter-security-8846,Azure AD - East US,East US,76.73,1.056,81.0269,Microsoft.Security,Microsoft.CognitiveServices/accounts,instance-76025,"{""Environment"": ""Development"", ""Owner"": ""team-data"", ""Project"": ""project-4"", ""CostCenter"": ""CC-562""}",MS-AZR-5670,Additional info for Security,Service info 1 - 91,Service info 2 - 32,Azure Azure AD,Basic,USD,1 Node
a34541d6-b255-4d49-a41f-96fdca04fa96,rg-security-8,East US,2023-01-17 01:17:00,Security,Security Center,meter-security-8145,Security Center - East US,East US,52.52,0.3477,23.7396,Microsoft.Security,Microsoft.Storage/storageAccounts,instance-52756,"{""Environment"": ""Test"", ""Owner"": ""team-frontend"", ""Project"": ""project-2"", ""CostCenter"": ""CC-583""}",MS-AZR-7131,Additional info for Security,Service info 1 - 55,Service info 2 - 73,Azure Security Center,Consumption,USD,1 GB
17201e4c-0ba8-42e1-aac7-3bc04d8020f8,rg-shared-1,East US,2023-08-27 05:02:00,Security,Defender,meter-security-6228,Defender - East US,East US,76.22,1.5577,91.4205,Microsoft.Security,Microsoft.ContainerService/managedClusters,instance-82581,"{""Environment"": ""Staging"", ""Owner"": ""team-devops"", ""Project"": ""project-1"", ""CostCenter"": ""CC-217""}",MS-AZR-1457,Additional info for Security,Service info 1 - 35,Service info 2 - 21,Azure Defender,Free,USD,1 Hour
f7163b22-45a4-4fc7-b9e6-ae2d322911f0,rg-test-1,East US,2023-12-30 11:22:00,Security,Defender,meter-security-3600,Defender - East US,East US,47.29,1.2541,53.9688,Microsoft.Security,Microsoft.Compute/virtualMachines,instance-71778,"{""Environment"": ""Test"", ""Owner"": ""team-data"", ""Project"": ""project-3"", ""CostCenter"": ""CC-781""}",MS-AZR-3140,Additional info for Security,Service info 1 - 28,Service info 2 - 49,Azure Defender,Free,USD,1 Transaction
99a145ed-2859-4148-87e4-afb47435b9aa,rg-test-1,East US,2023-02-11 11:43:00,Compute,Batch,meter-compute-8505,Batch - East US,East US,888.72,0.7028,437.2147,Microsoft.Compute,Microsoft.Storage/storageAccounts,instance-76570,"{""Environment"": ""Staging"", ""Owner"": ""team-devops"", ""Project"": ""project-8"", ""CostCenter"": ""CC-986""}",MS-AZR-5204,Additional info for Compute,Service info 1 - 47,Service info 2 - 34,Azure Batch,Free,USD,1 vCPU
cdfbe425-f73e-484f-b9c2-a64c991c040c,rg-shared-2,East US,2023-03-11 13:56:00,Network,Load Balancer,meter-network-3793,Load Balancer - East US,East US,486.05,0.4759,161.9178,Microsoft.Network,Microsoft.Sql/servers,instance-34473,"{""Environment"": ""Staging"", ""Owner"": ""team-devops"", ""Project"": ""project-6"", ""CostCenter"": ""CC-203""}",MS-AZR-9914,Additional info for Network,Service info 1 - 13,Service info 2 - 43,Azure Load Balancer,Standard,USD,1 Unit
db672ab0-a345-4549-8a2d-ad6ac0d43746,rg-dev-3,East US,2023-06-01 21:39:00,Database,Cosmos DB,meter-database-9949,Cosmos DB - East US,East US,95.9,4.7835,504.6115,Microsoft.Database,Microsoft.Compute/virtualMachines,instance-31024,"{""Environment"": ""Development"", ""Owner"": ""team-devops"", ""Project"": ""project-4"", ""CostCenter"": ""CC-953""}",MS-AZR-1570,Additional info for Database,Service info 1 - 32,Service info 2 - 62,Azure Cosmos DB,Premium,USD,1 TB-Month
51e7ed97-e171-49f3-b824-374835c427c1,rg-dev-3,East US,2023-02-22 12:10:00,Network,Bandwidth,meter-network-4752,Bandwidth - East US,East US,363.93,0.1233,44.8726,Microsoft.Network,Microsoft.Network/loadBalancers,instance-25992,"{""Environment"": ""Production"", ""Owner"": ""team-data"", ""Project"": ""project-8"", ""CostCenter"": ""CC-477""}",MS-AZR-5075,Additional info for Network,Service info 1 - 7,Service info 2 - 50,Azure Bandwidth,Standard,USD,1 GB-Second
37753b3b-0a67-4344-a518-ab39376683ba,rg-management-2,East US,2023-05-27 16:14:00,Management,Backup,meter-management-1074,Backup - East US,East US,738.03,0.4769,246.3765,Microsoft.Management,Microsoft.Storage/storageAccounts,instance-14486,"{""Environment"": ""Production"", ""Owner"": ""team-backend"", ""Project"": ""project-9"", ""CostCenter"": ""CC-650""}",MS-AZR-6901,Additional info for Management,Service info 1 - 66,Service info 2 - 36,Azure Backup,Consumption,USD,1 Unit
42ba6a83-e33c-4176-b0d0-5e552ac00318,rg-dev-2,East US,2023-11-09 06:12:00,Compute,Virtual Machines,meter-compute-8882,Virtual Machines - East US,East US,87.69,0.9853,112.3213,Microsoft.Compute,Microsoft.Storage/storageAccounts,instance-92656,"{""Environment"": ""Test"", ""Owner"": ""team-frontend"", ""Project"": ""project-1"", ""CostCenter"": ""CC-816""}",MS-AZR-9708,Additional info for Compute,Service info 1 - 50,Service info 2 - 72,Azure Virtual Machines,Premium,USD,1 TB
99eb6132-b254-4bec-b83a-0421a72f2292,rg-dev-1,East US,2023-06-11 07:07:00,Analytics,Synapse,meter-analytics-1049,Synapse - East US,East US,455.84,0.283,99.3321,Microsoft.Analytics,Microsoft.Network/loadBalancers,instance-97883,"{""Environment"": ""Staging"", ""Owner"": ""team-frontend"", ""Project"": ""project-8"", ""CostCenter"": ""CC-661""}",MS-AZR-4789,Additional info for Analytics,Service info 1 - 45,Service info 2 - 87,Azure Synapse,Free,USD,1 GB-Month
318392f8-1a2c-40f5-9bd8-0d49f85bec4f,rg-test-1,East US,2023-10-13 18:30:00,AI/ML,Machine Learning,meter-ai/ml-1981,Machine Learning - East US,East US,1006.29,1.8439,1855.4981,Microsoft.AI/ML,Microsoft.KeyVault/vaults,instance-69202,"{""Environment"": ""Production"", ""Owner"": ""team-frontend"", ""Project"": ""project-5"", ""CostCenter"": ""CC-284""}",MS-AZR-8148,Additional info for AI/ML,Service info 1 - 5,Service info 2 - 46,Azure Machine Learning,Free,USD,1 TB-Month
d1cd0d0b-32fa-4492-a898-ca95ab6d54ad,rg-test-1,East US,2023-06-24 01:30:00,Management,Monitor,meter-management-9956,Monitor - East US,East US,948.94,0.46,336.1145,Microsoft.Management,Microsoft.KeyVault/vaults,instance-27392,"{""Environment"": ""Development"", ""Owner"": ""team-backend"", ""Project"": ""project-6"", ""CostCenter"": ""CC-863""}",MS-AZR-7530,Additional info for Management,Service info 1 - 28,Service info 2 - 94,Azure Monitor,Basic,USD,1 GB-Month
6fa31505-59e7-442a-89f8-7dd550cbfdb9,rg-dev-3,East US,2023-10-10 12:00:00,Network,CDN,meter-network-1865,CDN - East US,East US,718.72,0.0975,70.0752,Microsoft.Network,Microsoft.Compute/virtualMachines,instance-35317,"{""Environment"": ""Development"", ""Owner"": ""team-backend"", ""Project"": ""project-5"", ""CostCenter"": ""CC-910""}",MS-AZR-7272,Additional info for Network,Service info 1 - 24,Service info 2 - 62,Azure CDN,Premium,USD,1 vCPU
924bfbf5-8ade-4404-ad6a-eea4fef2ca95,rg-dev-3,East US,2023-09-13 23:40:00,Analytics,Synapse,meter-analytics-9127,Synapse - East US,East US,38.09,0.2945,11.2175,Microsoft.Analytics,Microsoft.Storage/storageAccounts,instance-65614,"{""Environment"": ""Staging"", ""Owner"": ""team-frontend"", ""Project"": ""project-4"", ""CostCenter"": ""CC-191""}",MS-AZR-1603,Additional info for Analytics,Service info 1 - 36,Service info 2 - 23,Azure Synapse,Free,USD,1 vCPU
c5e7981f-3525-4166-95e9-52dedc360934,rg-test-2,East US,2023-07-21 11:32:00,Analytics,Data Factory,meter-analytics-9444,Data Factory - East US,East US,270.8,0.5322,158.5318,Microsoft.Analytics,Microsoft.Network/loadBalancers,instance-85562,"{""Environment"": ""Test"", ""Owner"": ""team-devops"", ""Project"": ""project-3"", ""CostCenter"": ""CC-457""}",MS-AZR-2892,Additional info for Analytics,Service info 1 - 56,Service info 2 - 28,Azure Data Factory,Free,USD,1 Core
69ad8446-b650-4fab-9227-91a75cb3665b,rg-shared-1,East US,2023-09-16 02:53:00,Database,Cosmos DB,meter-database-3097,Cosmos DB - East US,East US,44.03,3.9855,122.8371,Microsoft.Database,Microsoft.Sql/servers,instance-36509,"{""Environment"": ""Staging"", ""Owner"": ""team-backend"", ""Project"": ""project-2"", ""CostCenter"": ""CC-787""}",MS-AZR-3172,Additional info for Database,Service info 1 - 83,Service info 2 - 81,Azure Cosmos DB,Basic,USD,1 Hour
ec4b534e-1686-4fd0-81e2-b8ad228582a3,rg-test-2,East US,2023-02-19 22:48:00,Security,Azure AD,meter-security-6669,Azure AD - East US,East US,39.41,1.0548,29.0988,Microsoft.Security,Microsoft.KeyVault/vaults,instance-51095,"{""Environment"": ""Development"", ""Owner"": ""team-data"", ""Project"": ""project-4"", ""CostCenter"": ""CC-268""}",MS-AZR-3722,Additional info for Security,Service info 1 - 24,Service info 2 - 18,Azure Azure AD,Basic,USD,1 Instance
351bb146-7698-4554-b88f-b2676c3443e4,rg-test-1,East US,2023-09-05 21:04:00,Network,Application Gateway,meter-network-2108,Application Gateway - East US,East US,102.1,0.2303,23.5136,Microsoft.Network,Microsoft.Storage/storageAccounts,instance-12210,"{""Environment"": ""Test"", ""Owner"": ""team-backend"", ""Project"": ""project-5"", ""CostCenter"": ""CC-761""}",MS-AZR-8822,Additional info for Network,Service info 1 - 96,Service info 2 - 20,Azure Application Gateway,Basic,USD,1 Hour
fbc0c4c5-79de-4a1c-9a4c-0a60e559fa1f,rg-network-3,East US,2023-01-05 12:23:00,Network,Application Gateway,meter-network-1918,Application Gateway - East US,East US,435.84,0.3041,172.3006,Microsoft.Network,Microsoft.Storage/storageAccounts,instance-97829,"{""Environment"": ""Production"", ""Owner"": ""team-frontend"", ""Project"": ""project-10"", ""CostCenter"": ""CC-242""}",MS-AZR-7178,Additional info for Network,Service info 1 - 12,Service info 2 - 40,Azure Application Gateway,Consumption,USD,1 Core
e1270147-64af-4488-9814-46236442652f,rg-prod-1,East US,2023-06-24 11:13:00,Security,Defender,meter-security-3574,Defender - East US,East US,24.98,0.1429,2.7486,Microsoft.Security,Microsoft.Sql/servers,instance-43568,"{""Environment"": ""Staging"", ""Owner"": ""team-backend"", ""Project"": ""project-6"", ""CostCenter"": ""CC-971""}",MS-AZR-2787,Additional info for Security,Service info 1 - 54,Service info 2 - 47,Azure Defender,Consumption,USD,1 GB-Second
07ec47d4-a2e6-4a6b-bd36-87a4450a4ab9,rg-test-1,East US,2023-10-18 15:00:00,Management,Policy,meter-management-1880,Policy - East US,East US,330.34,0.3644,120.3759,Microsoft.Management,Microsoft.Storage/storageAccounts,instance-66565,"{""Environment"": ""Staging"", ""Owner"": ""team-frontend"", ""Project"": ""project-8"", ""CostCenter"": ""CC-966""}",MS-AZR-7997,Additional info for Management,Service info 1 - 64,Service info 2 - 94,Azure Policy,Standard,USD,1 GB
54d60b52-db3f-451d-8829-181741a765f5,rg-storage-6,East US,2023-12-22 21:03:00,Storage,Archive Storage,meter-storage-7686,Archive Storage - East US,East US,585.32,0.0066,5.022,Microsoft.Storage,Microsoft.KeyVault/vaults,instance-45512,"{""Environment"": ""Production"", ""Owner"": ""team-backend"", ""Project"": ""project-3"", ""CostCenter"": ""CC-839""}",MS-AZR-7822,Additional info for Storage,Service info 1 - 92,Service info 2 - 47,Azure Archive Storage,Premium,USD,1 Unit
aea67e09-df85-4bc6-8130-9f591a10df19,rg-dev-1,East US,2023-09-17 22:25:00,Storage,File Storage,meter-storage-8656,File Storage - East US,East US,9580.97,0.0312,209.2484,Microsoft.Storage,Microsoft.KeyVault/vaults,instance-13192,"{""Environment"": ""Test"", ""Owner"": ""team-data"", ""Project"": ""project-7"", ""CostCenter"": ""CC-296""}",MS-AZR-3781,Additional info for Storage,Service info 1 - 78,Service info 2 - 75,Azure File Storage,Basic,USD,1 Node
5813b10f-b358-4bc1-8208-846510513bd6,rg-dev-2,East US,2023-11-11 08:18:00,Compute,Container Instances,meter-compute-5340,Container Instances - East US,East US,514.39,0.3942,184.523,Microsoft.Compute,Microsoft.Network/loadBalancers,instance-91409,"{""Environment"": ""Development"", ""Owner"": ""team-frontend"", ""Project"": ""project-8"", ""CostCenter"": ""CC-111""}",MS-AZR-5045,Additional info for Compute,Service info 1 - 90,Service info 2 - 72,Azure Container Instances,Standard,USD,1 Hour
932733aa-1eea-4ed9-8af5-52cb9de61e91,rg-management-10,East US,2023-06-10 18:53:00,Management,Monitor,meter-management-4613,Monitor - East US,East US,619.05,0.3579,170.5997,Microsoft.Management,Microsoft.Network/loadBalancers,instance-99291,"{""Environment"": ""Test"", ""Owner"": ""team-frontend"", ""Project"": ""project-3"", ""CostCenter"": ""CC-307""}",MS-AZR-9123,Additional info for Management,Service info 1 - 12,Service info 2 - 2,Azure Monitor,Free,USD,1 GB-Hour
14b60ca5-8218-4c45-b2af-b73367970f29,rg-shared-3,East US,2023-03-01 04:23:00,Network,Load Balancer,meter-network-6629,Load Balancer - East US,East US,184.58,0.0908,16.7599,Microsoft.Network,Microsoft.CognitiveServices/accounts,instance-34263,"{""Environment"": ""Production"", ""Owner"": ""team-data"", ""Project"": ""project-10"", ""CostCenter"": ""CC-762""}",MS-AZR-1870,Additional info for Network,Service info 1 - 28,Service info 2 - 15,Azure Load Balancer,Free,USD,1 GB-Hour
d8ebcacc-7949-466c-81bf-3aba425d2206,rg-shared-3,South Central US,2023-04-11 19:15:00,Storage,Disk Storage,meter-storage-1512,Disk Storage - South Central US,South Central US,6077.93,0.036,218.8055,Microsoft.Storage,Microsoft.Network/loadBalancers,instance-87532,"{""Environment"": ""Staging"", ""Owner"": ""team-data"", ""Project"": ""project-6"", ""CostCenter"": ""CC-380""}",MS-AZR-7248,Additional info for Storage,Service info 1 - 11,Service info 2 - 25,Azure Disk Storage,Consumption,USD,1 Transaction
bf0f729f-09f5-4e2f-916e-0e605c42bb54,rg-security-1,East US,2023-08-01 13:26:00,Security,Security Center,meter-security-5393,Security Center - East US,East US,85.91,0.7349,69.4488,Microsoft.Security,Microsoft.Network/loadBalancers,instance-16243,"{""Environment"": ""Development"", ""Owner"": ""team-devops"", ""Project"": ""project-8"", ""CostCenter"": ""CC-895""}",MS-AZR-4889,Additional info for Security,Service info 1 - 51,Service info 2 - 17,Azure Security Center,Consumption,USD,1 Core
dc743e26-d758-4b43-9b83-1e55f9f6b9ee,rg-prod-4,South Central US,2023-06-05 04:27:00,Security,Defender,meter-security-9244,Defender - South Central US,South Central US,57.45,1.5871,100.2968,Microsoft.Security,Microsoft.Storage/storageAccounts,instance-62463,"{""Environment"": ""Production"", ""Owner"": ""team-backend"", ""Project"": ""project-8"", ""CostCenter"": ""CC-671""}",MS-AZR-1193,Additional info for Security,Service info 1 - 34,Service info 2 - 15,Azure Defender,Standard,USD,1 Transaction
48ffd98f-df0b-4d0d-9354-e9df8b39fcfa,rg-dev-3,East US,2023-09-18 14:21:00,Network,Bandwidth,meter-network-5810,Bandwidth - East US,East US,791.22,0.3224,255.0893,Microsoft.Network,Microsoft.Network/loadBalancers,instance-92229,"{""Environment"": ""Production"", ""Owner"": ""team-backend"", ""Project"": ""project-2"", ""CostCenter"": ""CC-462""}",MS-AZR-7536,Additional info for Network,Service info 1 - 93,Service info 2 - 3,Azure Bandwidth,Standard,USD,1 TB
517f34e9-ce29-4fb4-9c29-dd7328c8ee6a,rg-dev-3,South Central US,2023-10-03 07:38:00,Network,Load Balancer,meter-network-5997,Load Balancer - South Central US,South Central US,919.09,0.4239,389.6023,Microsoft.Network,Microsoft.Compute/virtualMachines,instance-68284,"{""Environment"": ""Test"", ""Owner"": ""team-backend"", ""Project"": ""project-1"", ""CostCenter"": ""CC-659""}",MS-AZR-3007,Additional info for Network,Service info 1 - 52,Service info 2 - 98,Azure Load Balancer,Consumption,USD,1 TB-Month
3295e7dd-7eda-4032-91ef-a1bc4df78182,rg-shared-2,East US,2023-06-01 04:12:00,AI/ML,Computer Vision,meter-ai/ml-9274,Computer Vision - East US,East US,2608.94,0.0492,141.1958,Microsoft.AI/ML,Microsoft.KeyVault/vaults,instance-50374,"{""Environment"": ""Test"", ""Owner"": ""team-backend"", ""Project"": ""project-9"", ""CostCenter"": ""CC-321""}",MS-AZR-7218,Additional info for AI/ML,Service info 1 - 92,Service info 2 - 81,Azure Computer Vision,Standard,USD,1 Node
e90774e0-b715-4e22-826c-aa728e6daf61,rg-prod-5,East US,2023-07-09 00:20:00,Security,Sentinel,meter-security-9966,Sentinel - East US,East US,84.29,0.6589,42.7648,Microsoft.Security,Microsoft.CognitiveServices/accounts,instance-49408,"{""Environment"": ""Production"", ""Owner"": ""team-data"", ""Project"": ""project-8"", ""CostCenter"": ""CC-909""}",MS-AZR-5519,Additional info for Security,Service info 1 - 78,Service info 2 - 1,Azure Sentinel,Consumption,USD,1 Unit
ae38f6c2-497e-47e1-ba11-4f62f797cdee,rg-network-9,East US,2023-01-04 07:01:00,Network,CDN,meter-network-5287,CDN - East US,East US,229.81,0.2083,62.2302,Microsoft.Network,Microsoft.ContainerService/managedClusters,instance-75581,"{""Environment"": ""Staging"", ""Owner"": ""team-devops"", ""Project"": ""project-2"", ""CostCenter"": ""CC-846""}",MS-AZR-7626,Additional info for Network,Service info 1 - 58,Service info 2 - 3,Azure CDN,Consumption,USD,1 Instance
3a97e5b8-7ae8-4034-bbd2-d1cd5383fafa,rg-database-5,East US,2023-01-12 18:41:00,Database,SQL Database,meter-database-1351,SQL Database - East US,East US,16.25,4.7697,100.7599,Microsoft.Database,Microsoft.CognitiveServices/accounts,instance-67894,"{""Environment"": ""Test"", ""Owner"": ""team-data"", ""Project"": ""project-7"", ""CostCenter"": ""CC-969""}",MS-AZR-2229,Additional info for Database,Service info 1 - 49,Service info 2 - 48,Azure SQL Database,Basic,USD,1 API Call
1438edfd-df43-4b11-bf16-08d0ca7983c6,rg-shared-2,East US,2023-07-24 21:49:00,Analytics,Stream Analytics,meter-analytics-4624,Stream Analytics - East US,East US,760.19,0.6211,519.3694,Microsoft.Analytics,Microsoft.Compute/virtualMachines,instance-50543,"{""Environment"": ""Staging"", ""Owner"": ""team-devops"", ""Project"": ""project-10"", ""CostCenter"": ""CC-845""}",MS-AZR-3147,Additional info for Analytics,Service info 1 - 14,Service info 2 - 36,Azure Stream Analytics,Premium,USD,1 GB-Hour
dea970e1-06cf-4672-bc81-6bff1ef0b4c1,rg-shared-3,East US,2023-03-14 17:24:00,Analytics,Data Factory,meter-analytics-6890,Data Factory - East US,East US,785.64,0.778,611.2279,Microsoft.Analytics,Microsoft.Sql/servers,instance-52963,"{""Environment"": ""Production"", ""Owner"": ""team-devops"", ""Project"": ""project-5"", ""CostCenter"": ""CC-332""}",MS-AZR-3921,Additional info for Analytics,Service info 1 - 65,Service info 2 - 92,Azure Data Factory,Standard,USD,1 vCPU
3828e18d-e1c7-40a0-b267-05a728fd10b3,rg-ai/ml-2,East US,2023-11-20 13:33:00,AI/ML,Machine Learning,meter-ai/ml-8423,Machine Learning - East US,East US,9484.18,2.6721,32945.4806,Microsoft.AI/ML,Microsoft.Compute/virtualMachines,instance-42117,"{""Environment"": ""Staging"", ""Owner"": ""team-frontend"", ""Project"": ""project-6"", ""CostCenter"": ""CC-775""}",MS-AZR-2560,Additional info for AI/ML,Service info 1 - 91,Service info 2 - 25,Azure Machine Learning,Premium,USD,1 GB
0f2f8e17-1d31-401e-b2e4-72887baed022,rg-test-2,East US,2023-10-26 09:37:00,AI/ML,Computer Vision,meter-ai/ml-6411,Computer Vision - East US,East US,4902.61,0.6525,3198.953,Microsoft.AI/ML,Microsoft.KeyVault/vaults,instance-40308,"{""Environment"": ""Production"", ""Owner"": ""team-data"", ""Project"": ""project-10"", ""CostCenter"": ""CC-674""}",MS-AZR-2329,Additional info for AI/ML,Service info 1 - 60,Service info 2 - 76,Azure Computer Vision,Consumption,USD,1 API Call
84021944-00d9-4e32-9ee2-1af4ce11cf58,rg-prod-2,East US,2023-09-09 02:11:00,Analytics,Power BI,meter-analytics-2906,Power BI - East US,East US,158.75,0.5028,55.8736,Microsoft.Analytics,Microsoft.Sql/servers,instance-30123,"{""Environment"": ""Staging"", ""Owner"": ""team-data"", ""Project"": ""project-4"", ""CostCenter"": ""CC-135""}",MS-AZR-5999,Additional info for Analytics,Service info 1 - 20,Service info 2 - 46,Azure Power BI,Consumption,USD,1 GB-Month
104dfc45-3591-45b6-9bfe-6e77530f0b8b,rg-prod-5,East US,2023-09-07 10:31:00,AI/ML,Speech Services,meter-ai/ml-8225,Speech Services - East US,East US,4044.14,2.7971,11311.864,Microsoft.AI/ML,Microsoft.Network/loadBalancers,instance-71487,"{""Environment"": ""Test"", ""Owner"": ""team-backend"", ""Project"": ""project-10"", ""CostCenter"": ""CC-231""}",MS-AZR-5766,Additional info for AI/ML,Service info 1 - 6,Service info 2 - 94,Azure Speech Services,Standard,USD,1 TB-Month
cfdbf03e-82a5-4d58-9a47-0569c0a7ec21,rg-prod-5,East US,2023-04-01 10:59:00,Storage,File Storage,meter-storage-1345,File Storage - East US,East US,9692.09,0.0602,408.4247,Microsoft.Storage,Microsoft.ContainerService/managedClusters,instance-66261,"{""Environment"": ""Production"", ""Owner"": ""team-devops"", ""Project"": ""project-2"", ""CostCenter"": ""CC-360""}",MS-AZR-1840,Additional info for Storage,Service info 1 - 78,Service info 2 - 44,Azure File Storage,Basic,USD,1 Node
8694f545-77db-4492-b809-c1e542dc33ec,rg-prod-3,South Central US,2023-07-12 08:56:00,Storage,Archive Storage,meter-storage-3170,Archive Storage - South Central US,South Central US,7272.97,0.0753,602.4201,Microsoft.Storage,Microsoft.Sql/servers,instance-67986,"{""Environment"": ""Test"", ""Owner"": ""team-frontend"", ""Project"": ""project-8"", ""CostCenter"": ""CC-709""}",MS-AZR-9664,Additional info for Storage,Service info 1 - 55,Service info 2 - 5,Azure Archive Storage,Standard,USD,1 GB
8663281a-1155-4330-b8fb-83130aab845b,rg-prod-1,South Central US,2023-07-14 02:08:00,Database,Redis Cache,meter-database-1620,Redis Cache - South Central US,South Central US,43.3,4.0891,194.7638,Microsoft.Database,Microsoft.Compute/virtualMachines,instance-66734,"{""Environment"": ""Development"", ""Owner"": ""team-frontend"", ""Project"": ""project-10"", ""CostCenter"": ""CC-877""}",MS-AZR-6691,Additional info for Database,Service info 1 - 67,Service info 2 - 83,Azure Redis Cache,Standard,USD,1 GB-Month
82b5f05a-7500-4d5f-b1bc-4788df79a0a7,rg-shared-3,East US,2023-08-20 01:02:00,Analytics,Synapse,meter-analytics-6674,Synapse - East US,East US,948.19,0.5845,426.7472,Microsoft.Analytics,Microsoft.KeyVault/vaults,instance-80080,"{""Environment"": ""Staging"", ""Owner"": ""team-backend"", ""Project"": ""project-4"", ""CostCenter"": ""CC-233""}",MS-AZR-2202,Additional info for Analytics,Service info 1 - 2,Service info 2 - 91,Azure Synapse,Basic,USD,1 TB-Month
9961d71c-d9f4-4a9a-9e20-3a6a80bb6cea,rg-test-2,South Central US,2023-02-22 04:44:00,Analytics,HDInsight,meter-analytics-3077,HDInsight - South Central US,South Central US,784.74,0.3652,286.587,Microsoft.Analytics,Microsoft.ContainerService/managedClusters,instance-79394,"{""Environment"": ""Development"", ""Owner"": ""team-devops"", ""Project"": ""project-3"", ""CostCenter"": ""CC-612""}",MS-AZR-8064,Additional info for Analytics,Service info 1 - 29,Service info 2 - 51,Azure HDInsight,Consumption,USD,1 TB
cfba4664-7bf6-4d7a-a682-9def5a2f5bbb,rg-dev-3,East US,2023-01-31 08:07:00,Storage,Archive Storage,meter-storage-7756,Archive Storage - East US,East US,5741.63,0.066,492.6319,Microsoft.Storage,Microsoft.KeyVault/vaults,instance-14230,"{""Environment"": ""Development"", ""Owner"": ""team-backend"", ""Project"": ""project-10"", ""CostCenter"": ""CC-689""}",MS-AZR-7344,Additional info for Storage,Service info 1 - 87,Service info 2 - 7,Azure Archive Storage,Consumption,USD,1 Transaction
