UsageDateTime,MeterCategory,PreTaxCost,UsageQuantity,Year,Month,Day,DayOfWeek,DayOfYear,IsWeekend
2023-04-10,AI/ML,107014.7268,68319.98,2023,4,10,0,100,0
2023-04-10,Analytics,5036.7767,10505.34,2023,4,10,0,100,0
2023-04-10,Compute,9056.4789,8900.56,2023,4,10,0,100,0
2023-04-10,Database,1389.4814999999999,503.2,2023,4,10,0,100,0
2023-04-10,Management,3371.7115,10534.47,2023,4,10,0,100,0
2023-04-10,Network,3178.4175999999998,11925.51,2023,4,10,0,100,0
2023-04-10,Security,1025.051,909.6,2023,4,10,0,100,0
2023-04-10,Storage,4539.7480000000005,89510.27,2023,4,10,0,100,0
2023-04-11,AI/ML,217394.7181,130206.84,2023,4,11,1,101,0
2023-04-11,Analytics,3600.7817,7467.22,2023,4,11,1,101,0
2023-04-11,Compute,6999.2084,9058.01,2023,4,11,1,101,0
2023-04-11,Database,2787.3931,884.4300000000001,2023,4,11,1,101,0
2023-04-11,Management,2508.7101000000002,7925.91,2023,4,11,1,101,0
2023-04-11,Network,1905.0623,8777.57,2023,4,11,1,101,0
2023-04-11,Security,817.3915,691.24,2023,4,11,1,101,0
2023-04-11,Storage,3053.6484,71079.65,2023,4,11,1,101,0
2023-04-12,AI/ML,70559.4061,42531.63,2023,4,12,2,102,0
2023-04-12,Analytics,2921.7521,7912.52,2023,4,12,2,102,0
2023-04-12,Compute,9129.279199999999,9459.75,2023,4,12,2,102,0
2023-04-12,Database,2063.7731,761.5699999999999,2023,4,12,2,102,0
2023-04-12,Management,2010.5426,8730.97,2023,4,12,2,102,0
2023-04-12,Network,1559.7685999999999,7471.75,2023,4,12,2,102,0
2023-04-12,Security,851.7746999999999,914.25,2023,4,12,2,102,0
2023-04-12,Storage,4301.7780999999995,70064.49,2023,4,12,2,102,0
2023-04-13,AI/ML,99097.3887,61640.75,2023,4,13,3,103,0
2023-04-13,Analytics,2406.5371999999998,4395.43,2023,4,13,3,103,0
2023-04-13,Compute,8839.9594,8601.58,2023,4,13,3,103,0
2023-04-13,Database,616.7109,485.09,2023,4,13,3,103,0
2023-04-13,Management,2646.3867,11235.13,2023,4,13,3,103,0
2023-04-13,Network,1455.9519,6781.6900000000005,2023,4,13,3,103,0
2023-04-13,Security,913.2301,891.58,2023,4,13,3,103,0
2023-04-13,Storage,3970.6953000000003,76081.03,2023,4,13,3,103,0
2023-04-14,AI/ML,117372.5266,79146.48,2023,4,14,4,104,0
2023-04-14,Analytics,3914.8540000000003,6447.0,2023,4,14,4,104,0
2023-04-14,Compute,6776.858700000001,8383.46,2023,4,14,4,104,0
2023-04-14,Database,1490.7878,626.5899999999999,2023,4,14,4,104,0
2023-04-14,Management,1472.4481,4798.55,2023,4,14,4,104,0
2023-04-14,Network,2960.8936,11121.34,2023,4,14,4,104,0
2023-04-14,Security,580.427,657.04,2023,4,14,4,104,0
2023-04-14,Storage,4962.1064,91686.13,2023,4,14,4,104,0
2023-04-15,AI/ML,76629.2674,109245.18000000001,2023,4,15,5,105,1
2023-04-15,Analytics,5050.6235,12631.88,2023,4,15,5,105,1
2023-04-15,Compute,4450.847,6179.6900000000005,2023,4,15,5,105,1
2023-04-15,Database,1462.4239,951.22,2023,4,15,5,105,1
2023-04-15,Management,1866.2082,9416.04,2023,4,15,5,105,1
2023-04-15,Network,2935.666,14703.47,2023,4,15,5,105,1
2023-04-15,Security,489.4329,729.2,2023,4,15,5,105,1
2023-04-15,Storage,4324.2171,116644.68,2023,4,15,5,105,1
2023-04-16,AI/ML,68222.4093,82663.37,2023,4,16,6,106,1
2023-04-16,Analytics,2375.939,7674.51,2023,4,16,6,106,1
2023-04-16,Compute,9469.0694,11787.68,2023,4,16,6,106,1
2023-04-16,Database,1221.9251,582.48,2023,4,16,6,106,1
2023-04-16,Management,2250.5155,10038.49,2023,4,16,6,106,1
2023-04-16,Network,1353.8448,9342.22,2023,4,16,6,106,1
2023-04-16,Security,724.2003,908.43,2023,4,16,6,106,1
2023-04-16,Storage,2763.9353,83268.13,2023,4,16,6,106,1
2023-04-17,AI/ML,167414.216,98940.76000000001,2023,4,17,0,107,0
2023-04-17,Analytics,4411.8079,10410.68,2023,4,17,0,107,0
2023-04-17,Compute,8496.3154,7788.59,2023,4,17,0,107,0
2023-04-17,Database,2779.8116999999997,822.65,2023,4,17,0,107,0
2023-04-17,Management,2887.5213,9201.11,2023,4,17,0,107,0
2023-04-17,Network,1724.4461,7152.26,2023,4,17,0,107,0
2023-04-17,Security,389.2753,506.28000000000003,2023,4,17,0,107,0
2023-04-17,Storage,3918.0085,77276.74,2023,4,17,0,107,0
2023-04-18,AI/ML,97157.0985,99393.93,2023,4,18,1,108,0
2023-04-18,Analytics,3342.2905,6449.18,2023,4,18,1,108,0
2023-04-18,Compute,10318.1309,10190.0,2023,4,18,1,108,0
2023-04-18,Database,1936.3469,710.47,2023,4,18,1,108,0
2023-04-18,Management,2927.7901,10897.380000000001,2023,4,18,1,108,0
2023-04-18,Network,1383.2012,5598.2,2023,4,18,1,108,0
2023-04-18,Security,1532.0344,1596.51,2023,4,18,1,108,0
2023-04-18,Storage,4420.723,98600.46,2023,4,18,1,108,0
2023-04-19,AI/ML,150875.4544,101402.8,2023,4,19,2,109,0
2023-04-19,Analytics,4151.5328,8404.66,2023,4,19,2,109,0
2023-04-19,Compute,8683.5767,8227.54,2023,4,19,2,109,0
2023-04-19,Database,1880.2019,679.06,2023,4,19,2,109,0
2023-04-19,Management,1550.8992,6081.66,2023,4,19,2,109,0
2023-04-19,Network,1504.4379,4577.46,2023,4,19,2,109,0
2023-04-19,Security,845.5785,878.19,2023,4,19,2,109,0
2023-04-19,Storage,5628.0837,121712.13,2023,4,19,2,109,0
2023-04-20,AI/ML,83445.2026,52085.79,2023,4,20,3,110,0
2023-04-20,Analytics,2353.5505,4791.4400000000005,2023,4,20,3,110,0
2023-04-20,Compute,7548.909799999999,7039.28,2023,4,20,3,110,0
2023-04-20,Database,3182.1217,1180.03,2023,4,20,3,110,0
2023-04-20,Management,1263.0122000000001,6166.56,2023,4,20,3,110,0
2023-04-20,Network,1403.9241,5229.01,2023,4,20,3,110,0
2023-04-20,Security,1056.6132,1046.04,2023,4,20,3,110,0
2023-04-20,Storage,4038.4395999999997,91564.83,2023,4,20,3,110,0
2023-04-21,AI/ML,91450.8982,74205.18,2023,4,21,4,111,0
2023-04-21,Analytics,3555.2823,6202.35,2023,4,21,4,111,0
2023-04-21,Compute,8167.9457,7969.599999999999,2023,4,21,4,111,0
2023-04-21,Database,2028.0235,863.0999999999999,2023,4,21,4,111,0
2023-04-21,Management,1910.6526000000001,7664.73,2023,4,21,4,111,0
2023-04-21,Network,1758.178,9559.57,2023,4,21,4,111,0
2023-04-21,Security,835.3241,862.04,2023,4,21,4,111,0
2023-04-21,Storage,2546.8348,58682.54,2023,4,21,4,111,0
2023-04-22,AI/ML,85584.6786,79881.2,2023,4,22,5,112,1
2023-04-22,Analytics,3099.6863,9529.06,2023,4,22,5,112,1
2023-04-22,Compute,8886.89,12213.86,2023,4,22,5,112,1
2023-04-22,Database,1421.1897,837.76,2023,4,22,5,112,1
2023-04-22,Management,1313.2496,8827.58,2023,4,22,5,112,1
2023-04-22,Network,1031.9527,8276.41,2023,4,22,5,112,1
2023-04-22,Security,659.5842,897.96,2023,4,22,5,112,1
2023-04-22,Storage,3242.7779,90189.14,2023,4,22,5,112,1
2023-04-23,AI/ML,76074.3893,58509.75,2023,4,23,6,113,1
2023-04-23,Analytics,4225.7636,10178.32,2023,4,23,6,113,1
2023-04-23,Compute,7015.2889,9878.14,2023,4,23,6,113,1
2023-04-23,Database,511.8195,408.15,2023,4,23,6,113,1
2023-04-23,Management,1264.5582,6689.03,2023,4,23,6,113,1
2023-04-23,Network,1680.7511,9677.85,2023,4,23,6,113,1
2023-04-23,Security,886.4349,1242.77,2023,4,23,6,113,1
2023-04-23,Storage,2508.6516,78217.12,2023,4,23,6,113,1
2023-04-24,AI/ML,87149.3171,47400.049999999996,2023,4,24,0,114,0
2023-04-24,Analytics,2597.684,6264.57,2023,4,24,0,114,0
2023-04-24,Compute,6658.7832,9441.73,2023,4,24,0,114,0
2023-04-24,Database,1113.711,442.63,2023,4,24,0,114,0
2023-04-24,Management,2542.6831,9762.529999999999,2023,4,24,0,114,0
2023-04-24,Network,2664.6608,10467.14,2023,4,24,0,114,0
2023-04-24,Security,935.7499,998.63,2023,4,24,0,114,0
2023-04-24,Storage,4067.9687,82981.97,2023,4,24,0,114,0
2023-04-25,AI/ML,99659.8932,66160.94,2023,4,25,1,115,0
2023-04-25,Analytics,4215.4632,8025.86,2023,4,25,1,115,0
2023-04-25,Compute,9073.5304,11570.25,2023,4,25,1,115,0
2023-04-25,Database,2466.2344,955.38,2023,4,25,1,115,0
2023-04-25,Management,2219.5197,8056.68,2023,4,25,1,115,0
2023-04-25,Network,3418.0028,12246.76,2023,4,25,1,115,0
2023-04-25,Security,973.4055000000001,1016.49,2023,4,25,1,115,0
2023-04-25,Storage,4211.3907,89910.26,2023,4,25,1,115,0
2023-04-26,AI/ML,114341.9308,72222.98999999999,2023,4,26,2,116,0
2023-04-26,Analytics,2476.9971,5647.16,2023,4,26,2,116,0
2023-04-26,Compute,5273.3901,3926.52,2023,4,26,2,116,0
2023-04-26,Database,1725.4507,872.8100000000001,2023,4,26,2,116,0
2023-04-26,Management,2174.3847,6450.1,2023,4,26,2,116,0
2023-04-26,Network,2098.3908,6979.05,2023,4,26,2,116,0
2023-04-26,Security,1011.319,937.32,2023,4,26,2,116,0
2023-04-26,Storage,2668.0859,54186.5,2023,4,26,2,116,0
2023-04-27,AI/ML,105414.9155,59944.11,2023,4,27,3,117,0
2023-04-27,Analytics,5391.7335,8850.95,2023,4,27,3,117,0
2023-04-27,Compute,9970.4038,8507.449999999999,2023,4,27,3,117,0
2023-04-27,Database,3035.9725,1230.89,2023,4,27,3,117,0
2023-04-27,Management,1408.4335,5293.42,2023,4,27,3,117,0
2023-04-27,Network,2376.8356,8911.83,2023,4,27,3,117,0
2023-04-27,Security,1217.2949,1135.71,2023,4,27,3,117,0
2023-04-27,Storage,4203.0377,78069.76,2023,4,27,3,117,0
2023-04-28,AI/ML,125411.474,76073.28,2023,4,28,4,118,0
2023-04-28,Analytics,5066.8673,8771.78,2023,4,28,4,118,0
2023-04-28,Compute,7580.0441,7730.51,2023,4,28,4,118,0
2023-04-28,Database,2646.8181,1027.88,2023,4,28,4,118,0
2023-04-28,Management,1905.0388,7185.91,2023,4,28,4,118,0
2023-04-28,Network,2013.9426,8429.18,2023,4,28,4,118,0
2023-04-28,Security,750.2842,642.81,2023,4,28,4,118,0
2023-04-28,Storage,2540.3947,67398.99,2023,4,28,4,118,0
2023-04-29,AI/ML,78271.5565,89213.32,2023,4,29,5,119,1
2023-04-29,Analytics,5094.283,11736.31,2023,4,29,5,119,1
2023-04-29,Compute,5511.3318,7075.46,2023,4,29,5,119,1
2023-04-29,Database,1502.9232,841.77,2023,4,29,5,119,1
2023-04-29,Management,1464.7309,8317.87,2023,4,29,5,119,1
2023-04-29,Network,1227.4233,7118.16,2023,4,29,5,119,1
2023-04-29,Security,845.4576,1218.63,2023,4,29,5,119,1
2023-04-29,Storage,5891.9461,140844.27,2023,4,29,5,119,1
2023-04-30,AI/ML,105613.0909,95132.39,2023,4,30,6,120,1
2023-04-30,Analytics,3266.6911,7497.34,2023,4,30,6,120,1
2023-04-30,Compute,7690.68,10059.779999999999,2023,4,30,6,120,1
2023-04-30,Database,1553.6069,782.96,2023,4,30,6,120,1
2023-04-30,Management,2203.4993,9979.93,2023,4,30,6,120,1
2023-04-30,Network,1668.7394,10317.14,2023,4,30,6,120,1
2023-04-30,Security,339.1103,707.09,2023,4,30,6,120,1
2023-04-30,Storage,2720.7917,103053.09,2023,4,30,6,120,1
2023-05-01,AI/ML,72012.1584,49938.84,2023,5,1,0,121,0
2023-05-01,Analytics,4419.6169,9524.61,2023,5,1,0,121,0
2023-05-01,Compute,12205.4307,12917.1,2023,5,1,0,121,0
2023-05-01,Database,1122.4564,476.16,2023,5,1,0,121,0
2023-05-01,Management,3143.5971,12311.96,2023,5,1,0,121,0
2023-05-01,Network,2327.9918,11642.82,2023,5,1,0,121,0
2023-05-01,Security,1057.5741,856.08,2023,5,1,0,121,0
2023-05-01,Storage,4126.1548,73447.4,2023,5,1,0,121,0
2023-05-02,AI/ML,153184.289,85181.03,2023,5,2,1,122,0
2023-05-02,Analytics,4806.8184,9820.53,2023,5,2,1,122,0
2023-05-02,Compute,9120.703,9165.38,2023,5,2,1,122,0
2023-05-02,Database,1829.8979,703.87,2023,5,2,1,122,0
2023-05-02,Management,2810.9353,9629.62,2023,5,2,1,122,0
2023-05-02,Network,3572.3529,12183.85,2023,5,2,1,122,0
2023-05-02,Security,1269.2946,1381.03,2023,5,2,1,122,0
2023-05-02,Storage,4135.1397,96247.31,2023,5,2,1,122,0
2023-05-03,AI/ML,261417.7682,158373.22,2023,5,3,2,123,0
2023-05-03,Analytics,3995.9739,7814.73,2023,5,3,2,123,0
2023-05-03,Compute,6885.0302,8235.2,2023,5,3,2,123,0
2023-05-03,Database,1486.3003,577.77,2023,5,3,2,123,0
2023-05-03,Management,1393.7751,5979.76,2023,5,3,2,123,0
2023-05-03,Network,3164.3166,12240.84,2023,5,3,2,123,0
2023-05-03,Security,979.0635,1106.83,2023,5,3,2,123,0
2023-05-03,Storage,3077.4523,72160.03,2023,5,3,2,123,0
2023-05-04,AI/ML,82174.1651,53954.36,2023,5,4,3,124,0
2023-05-04,Analytics,5636.1834,12991.85,2023,5,4,3,124,0
2023-05-04,Compute,9061.3163,9275.72,2023,5,4,3,124,0
2023-05-04,Database,2489.6359,942.96,2023,5,4,3,124,0
2023-05-04,Management,3717.3927,13058.94,2023,5,4,3,124,0
2023-05-04,Network,1507.0176,8091.7699999999995,2023,5,4,3,124,0
2023-05-04,Security,611.0976,617.0699999999999,2023,5,4,3,124,0
2023-05-04,Storage,5012.4524,84651.17,2023,5,4,3,124,0
2023-05-05,AI/ML,140739.7536,87987.37,2023,5,5,4,125,0
2023-05-05,Analytics,5938.807,9298.22,2023,5,5,4,125,0
2023-05-05,Compute,7526.9663,6186.82,2023,5,5,4,125,0
2023-05-05,Database,2274.8965,805.39,2023,5,5,4,125,0
2023-05-05,Management,1981.424,7273.51,2023,5,5,4,125,0
2023-05-05,Network,1999.4874,8569.24,2023,5,5,4,125,0
2023-05-05,Security,583.0912,594.09,2023,5,5,4,125,0
2023-05-05,Storage,5473.6692,114467.62,2023,5,5,4,125,0
2023-05-06,AI/ML,108842.95910000001,112236.11,2023,5,6,5,126,1
2023-05-06,Analytics,4749.1571,10324.03,2023,5,6,5,126,1
2023-05-06,Compute,7319.1693,9278.26,2023,5,6,5,126,1
2023-05-06,Database,2277.1066,1548.16,2023,5,6,5,126,1
2023-05-06,Management,576.7477,4706.54,2023,5,6,5,126,1
2023-05-06,Network,1458.2277,7122.29,2023,5,6,5,126,1
2023-05-06,Security,535.0779,675.97,2023,5,6,5,126,1
2023-05-06,Storage,1445.9439,57937.5,2023,5,6,5,126,1
2023-05-07,AI/ML,50382.5398,58342.33,2023,5,7,6,127,1
2023-05-07,Analytics,2950.4728999999998,7442.36,2023,5,7,6,127,1
2023-05-07,Compute,4305.6875,5776.64,2023,5,7,6,127,1
2023-05-07,Database,1611.8093,696.45,2023,5,7,6,127,1
2023-05-07,Management,1489.8671,10719.47,2023,5,7,6,127,1
2023-05-07,Network,902.9042,6387.37,2023,5,7,6,127,1
2023-05-07,Security,409.0965,629.47,2023,5,7,6,127,1
2023-05-07,Storage,4270.6145,115415.14,2023,5,7,6,127,1
2023-05-08,AI/ML,129522.675,70299.15000000001,2023,5,8,0,128,0
2023-05-08,Analytics,2630.863,5808.08,2023,5,8,0,128,0
2023-05-08,Compute,4124.6813,5746.05,2023,5,8,0,128,0
2023-05-08,Database,3039.574,1239.0,2023,5,8,0,128,0
2023-05-08,Management,1410.7684,6188.53,2023,5,8,0,128,0
2023-05-08,Network,2398.4517,8485.31,2023,5,8,0,128,0
2023-05-08,Security,682.5764,606.34,2023,5,8,0,128,0
2023-05-08,Storage,2619.8696,61217.76,2023,5,8,0,128,0
2023-05-09,AI/ML,105548.90179999999,86927.75,2023,5,9,1,129,0
2023-05-09,Analytics,3678.0891,7879.35,2023,5,9,1,129,0
2023-05-09,Compute,12317.7654,12214.34,2023,5,9,1,129,0
2023-05-09,Database,2398.9552,1052.46,2023,5,9,1,129,0
2023-05-09,Management,1143.2245,5047.76,2023,5,9,1,129,0
2023-05-09,Network,2211.2855,7865.93,2023,5,9,1,129,0
2023-05-09,Security,939.2728,832.09,2023,5,9,1,129,0
2023-05-09,Storage,4534.441699999999,88562.5,2023,5,9,1,129,0
2023-05-10,AI/ML,165572.4907,115619.64,2023,5,10,2,130,0
2023-05-10,Analytics,4646.4374,9508.22,2023,5,10,2,130,0
2023-05-10,Compute,8334.4394,7599.38,2023,5,10,2,130,0
2023-05-10,Database,1422.1887,540.6899999999999,2023,5,10,2,130,0
2023-05-10,Management,1754.157,6306.13,2023,5,10,2,130,0
2023-05-10,Network,1536.6249,5488.04,2023,5,10,2,130,0
2023-05-10,Security,434.17449999999997,550.63,2023,5,10,2,130,0
2023-05-10,Storage,7385.2653,154701.24,2023,5,10,2,130,0
2023-05-11,AI/ML,106339.1204,59367.93,2023,5,11,3,131,0
2023-05-11,Analytics,4131.2827,7920.77,2023,5,11,3,131,0
2023-05-11,Compute,10226.7596,12925.47,2023,5,11,3,131,0
2023-05-11,Database,2276.0508,852.05,2023,5,11,3,131,0
2023-05-11,Management,4327.0818,17214.22,2023,5,11,3,131,0
2023-05-11,Network,1423.9151,6665.74,2023,5,11,3,131,0
2023-05-11,Security,1265.3164,1123.52,2023,5,11,3,131,0
2023-05-11,Storage,5320.7075,104296.77,2023,5,11,3,131,0
2023-05-12,AI/ML,181788.6509,113118.58,2023,5,12,4,132,0
2023-05-12,Analytics,2687.3886,7252.11,2023,5,12,4,132,0
2023-05-12,Compute,11892.1268,8850.19,2023,5,12,4,132,0
2023-05-12,Database,1985.6237,846.38,2023,5,12,4,132,0
2023-05-12,Management,2217.6185,9982.46,2023,5,12,4,132,0
2023-05-12,Network,1245.7821,6554.5,2023,5,12,4,132,0
2023-05-12,Security,1008.1152999999999,1121.8899999999999,2023,5,12,4,132,0
2023-05-12,Storage,6221.2989,110405.72,2023,5,12,4,132,0
2023-05-13,AI/ML,99949.8975,102202.91,2023,5,13,5,133,1
2023-05-13,Analytics,2097.5502,7142.03,2023,5,13,5,133,1
2023-05-13,Compute,2641.2098,5364.61,2023,5,13,5,133,1
2023-05-13,Database,985.3764,596.63,2023,5,13,5,133,1
2023-05-13,Management,1900.5021,10411.94,2023,5,13,5,133,1
2023-05-13,Network,1289.0168,8382.59,2023,5,13,5,133,1
2023-05-13,Security,455.22769999999997,657.98,2023,5,13,5,133,1
2023-05-13,Storage,1619.0297,63235.72,2023,5,13,5,133,1
2023-05-14,AI/ML,64361.8781,75130.1,2023,5,14,6,134,1
2023-05-14,Analytics,1754.123,4270.57,2023,5,14,6,134,1
2023-05-14,Compute,5281.7698,9721.83,2023,5,14,6,134,1
2023-05-14,Database,1246.3034,939.62,2023,5,14,6,134,1
2023-05-14,Management,2437.1951,10826.11,2023,5,14,6,134,1
2023-05-14,Network,977.4888,4833.95,2023,5,14,6,134,1
2023-05-14,Security,376.5914,638.37,2023,5,14,6,134,1
2023-05-14,Storage,4334.4976,97292.84,2023,5,14,6,134,1
2023-05-15,AI/ML,99615.6146,79548.06,2023,5,15,0,135,0
2023-05-15,Analytics,5766.058300000001,10059.22,2023,5,15,0,135,0
2023-05-15,Compute,12386.5023,9930.82,2023,5,15,0,135,0
2023-05-15,Database,2357.8455,931.06,2023,5,15,0,135,0
2023-05-15,Management,1764.2746,9571.09,2023,5,15,0,135,0
2023-05-15,Network,2044.6269,6538.59,2023,5,15,0,135,0
2023-05-15,Security,455.51629999999994,600.62,2023,5,15,0,135,0
2023-05-15,Storage,2850.8174,57274.59,2023,5,15,0,135,0
2023-05-16,AI/ML,80065.1028,68054.87,2023,5,16,1,136,0
2023-05-16,Analytics,5958.3832999999995,11897.83,2023,5,16,1,136,0
2023-05-16,Compute,13708.4409,12105.94,2023,5,16,1,136,0
2023-05-16,Database,2216.3353,860.41,2023,5,16,1,136,0
2023-05-16,Management,1110.0286,5199.74,2023,5,16,1,136,0
2023-05-16,Network,2123.1519,8702.49,2023,5,16,1,136,0
2023-05-16,Security,853.8834,889.41,2023,5,16,1,136,0
2023-05-16,Storage,3258.5654999999997,59340.44,2023,5,16,1,136,0
2023-05-17,AI/ML,95651.2315,73579.33,2023,5,17,2,137,0
2023-05-17,Analytics,3645.4934,7505.14,2023,5,17,2,137,0
2023-05-17,Compute,10390.8156,10075.96,2023,5,17,2,137,0
2023-05-17,Database,1850.3251,757.5,2023,5,17,2,137,0
2023-05-17,Management,1587.1883,6426.33,2023,5,17,2,137,0
2023-05-17,Network,3339.4107,13986.029999999999,2023,5,17,2,137,0
2023-05-17,Security,534.806,645.54,2023,5,17,2,137,0
2023-05-17,Storage,4182.1663,90524.03,2023,5,17,2,137,0
2023-05-18,AI/ML,55138.5834,41535.72,2023,5,18,3,138,0
2023-05-18,Analytics,4260.6412,9310.35,2023,5,18,3,138,0
2023-05-18,Compute,7617.8717,7542.47,2023,5,18,3,138,0
2023-05-18,Database,2671.8239,982.22,2023,5,18,3,138,0
2023-05-18,Management,2212.6461,7290.570000000001,2023,5,18,3,138,0
2023-05-18,Network,1802.2208,6942.5,2023,5,18,3,138,0
2023-05-18,Security,1272.27,1017.64,2023,5,18,3,138,0
2023-05-18,Storage,4732.167,107138.25,2023,5,18,3,138,0
2023-05-19,AI/ML,155039.1797,116166.42,2023,5,19,4,139,0
2023-05-19,Analytics,5042.5761999999995,8293.06,2023,5,19,4,139,0
2023-05-19,Compute,6095.6363,5466.29,2023,5,19,4,139,0
2023-05-19,Database,1345.0646000000002,814.03,2023,5,19,4,139,0
2023-05-19,Management,2430.8125,9511.74,2023,5,19,4,139,0
2023-05-19,Network,1168.6555,5710.59,2023,5,19,4,139,0
2023-05-19,Security,1412.8359,1517.97,2023,5,19,4,139,0
2023-05-19,Storage,3979.031,84548.0,2023,5,19,4,139,0
2023-05-20,AI/ML,64766.2277,55072.2,2023,5,20,5,140,1
2023-05-20,Analytics,3577.3699,9622.37,2023,5,20,5,140,1
2023-05-20,Compute,8323.6181,11411.66,2023,5,20,5,140,1
2023-05-20,Database,1999.0066,1256.97,2023,5,20,5,140,1
2023-05-20,Management,1705.0927000000001,8417.99,2023,5,20,5,140,1
2023-05-20,Network,1798.67,8550.87,2023,5,20,5,140,1
2023-05-20,Security,560.9489,864.21,2023,5,20,5,140,1
2023-05-20,Storage,4369.0153,108057.43,2023,5,20,5,140,1
2023-05-21,AI/ML,71237.6882,82982.95,2023,5,21,6,141,1
2023-05-21,Analytics,4890.5367,13789.53,2023,5,21,6,141,1
2023-05-21,Compute,8680.6224,10296.08,2023,5,21,6,141,1
2023-05-21,Database,834.6442999999999,730.01,2023,5,21,6,141,1
2023-05-21,Management,1812.2934,10246.25,2023,5,21,6,141,1
2023-05-21,Network,1529.3911,7496.62,2023,5,21,6,141,1
2023-05-21,Security,601.1921,927.27,2023,5,21,6,141,1
2023-05-21,Storage,2546.3576,65974.0,2023,5,21,6,141,1
2023-05-22,AI/ML,144645.2467,81068.8,2023,5,22,0,142,0
2023-05-22,Analytics,4643.7273000000005,8382.53,2023,5,22,0,142,0
2023-05-22,Compute,9313.3718,9793.47,2023,5,22,0,142,0
2023-05-22,Database,2524.6104,1123.2,2023,5,22,0,142,0
2023-05-22,Management,1949.4133,8394.960000000001,2023,5,22,0,142,0
2023-05-22,Network,2133.7356,10174.16,2023,5,22,0,142,0
2023-05-22,Security,752.6509,778.4300000000001,2023,5,22,0,142,0
2023-05-22,Storage,4308.0683,69606.52,2023,5,22,0,142,0
2023-05-23,AI/ML,73017.0321,60042.9,2023,5,23,1,143,0
2023-05-23,Analytics,2211.3824,5089.57,2023,5,23,1,143,0
2023-05-23,Compute,6253.8087,10133.69,2023,5,23,1,143,0
2023-05-23,Database,1697.2297,519.35,2023,5,23,1,143,0
2023-05-23,Management,2026.2978,8961.21,2023,5,23,1,143,0
2023-05-23,Network,2011.8495,10035.63,2023,5,23,1,143,0
2023-05-23,Security,350.6461,464.12,2023,5,23,1,143,0
2023-05-23,Storage,7645.1136,139346.22,2023,5,23,1,143,0
2023-05-24,AI/ML,108242.69589999999,66842.12,2023,5,24,2,144,0
2023-05-24,Analytics,7114.8045999999995,11722.95,2023,5,24,2,144,0
2023-05-24,Compute,9690.4183,7711.16,2023,5,24,2,144,0
2023-05-24,Database,2177.3457,1012.4300000000001,2023,5,24,2,144,0
2023-05-24,Management,2711.4644,13684.58,2023,5,24,2,144,0
2023-05-24,Network,2068.438,9284.94,2023,5,24,2,144,0
2023-05-24,Security,244.87160000000003,486.5,2023,5,24,2,144,0
2023-05-24,Storage,3109.8272,77832.28,2023,5,24,2,144,0
2023-05-25,AI/ML,66382.5793,53031.65,2023,5,25,3,145,0
2023-05-25,Analytics,3573.1086,6313.79,2023,5,25,3,145,0
2023-05-25,Compute,11796.6243,11866.79,2023,5,25,3,145,0
2023-05-25,Database,1537.0019,625.08,2023,5,25,3,145,0
2023-05-25,Management,1600.6635999999999,6893.71,2023,5,25,3,145,0
2023-05-25,Network,2856.4563000000003,11125.31,2023,5,25,3,145,0
2023-05-25,Security,629.456,756.35,2023,5,25,3,145,0
2023-05-25,Storage,3912.8651,95115.28,2023,5,25,3,145,0
2023-05-26,AI/ML,125507.9617,97775.56,2023,5,26,4,146,0
2023-05-26,Analytics,4205.19,8200.67,2023,5,26,4,146,0
2023-05-26,Compute,8459.8976,8857.18,2023,5,26,4,146,0
2023-05-26,Database,1846.6215,780.42,2023,5,26,4,146,0
2023-05-26,Management,1188.6833,5305.84,2023,5,26,4,146,0
2023-05-26,Network,1539.637,6188.09,2023,5,26,4,146,0
2023-05-26,Security,1314.083,1284.07,2023,5,26,4,146,0
2023-05-26,Storage,6264.7885,115722.57,2023,5,26,4,146,0
2023-05-27,AI/ML,144267.1396,126794.69,2023,5,27,5,147,1
2023-05-27,Analytics,1625.4001,6230.68,2023,5,27,5,147,1
2023-05-27,Compute,4435.6578,5665.29,2023,5,27,5,147,1
2023-05-27,Database,1708.9205,932.67,2023,5,27,5,147,1
2023-05-27,Management,2137.553,10862.18,2023,5,27,5,147,1
2023-05-27,Network,800.2495,5885.889999999999,2023,5,27,5,147,1
2023-05-27,Security,646.5654,944.17,2023,5,27,5,147,1
2023-05-27,Storage,2349.6482,81192.26,2023,5,27,5,147,1
2023-05-28,AI/ML,60713.846000000005,65466.380000000005,2023,5,28,6,148,1
2023-05-28,Analytics,2611.774,8089.43,2023,5,28,6,148,1
2023-05-28,Compute,5810.0714,8493.17,2023,5,28,6,148,1
2023-05-28,Database,1155.8374,686.8,2023,5,28,6,148,1
2023-05-28,Management,766.014,6010.72,2023,5,28,6,148,1
2023-05-28,Network,1886.1369,11572.07,2023,5,28,6,148,1
2023-05-28,Security,754.9636,893.02,2023,5,28,6,148,1
2023-05-28,Storage,3080.4568,98541.97,2023,5,28,6,148,1
2023-05-29,AI/ML,143490.938,100366.49,2023,5,29,0,149,0
2023-05-29,Analytics,4032.2154,8460.43,2023,5,29,0,149,0
2023-05-29,Compute,9463.5821,9082.4,2023,5,29,0,149,0
2023-05-29,Database,2516.984,827.75,2023,5,29,0,149,0
2023-05-29,Management,3143.1061,9493.32,2023,5,29,0,149,0
2023-05-29,Network,3062.1264,11430.09,2023,5,29,0,149,0
